,Timestamp,MemoryUsed,ReadThroughput_avg_1minute,ReadCount,WriteThroughput_avg_1minute,WriteCount,PendingTasks,WaitingOnCommit1,ReadThroughput,WriteThroughput
68,2019-11-19 11:38:17.045,605221496,404.73635542282096,3207288,30.458995840562483,256035,0,0.0,1289.0,52.0
69,2019-11-19 11:38:18.07,628028856,404.73635542282096,3208579,30.458995840562483,256104,0,0.0,1291.0,69.0
70,2019-11-19 11:38:19.119,649346688,471.2005267223515,3209758,32.64506183275241,256156,0,0.0,1179.0,52.0
71,2019-11-19 11:38:20.141,671500072,471.2005267223515,3211020,32.64506183275241,256229,0,0.0,1262.0,73.0
72,2019-11-19 11:38:21.168,694498448,471.2005267223515,3212366,32.64506183275241,256292,0,0.0,1346.0,63.0
73,2019-11-19 11:38:22.194,716185592,471.2005267223515,3213683,32.64506183275241,256357,0,0.0,1317.0,65.0
74,2019-11-19 11:38:23.22,739116352,471.2005267223515,3215001,32.64506183275241,256426,0,0.0,1318.0,69.0
75,2019-11-19 11:38:24.245,760419040,535.3728374264628,3216293,35.21602873647261,256495,0,0.0,1292.0,69.0
76,2019-11-19 11:38:25.268,783652440,535.3728374264628,3217543,35.21602873647261,256544,0,0.0,1250.0,49.0
77,2019-11-19 11:38:26.289,803922088,535.3728374264628,3218778,35.21602873647261,256602,0,0.0,1235.0,58.0
78,2019-11-19 11:38:27.31,827924344,535.3728374264628,3220154,35.21602873647261,256659,0,0.0,1376.0,57.0
79,2019-11-19 11:38:28.341,568691240,535.3728374264628,3221390,35.21602873647261,256726,0,0.0,1236.0,67.0
80,2019-11-19 11:38:29.367,590558392,592.3993327122968,3222675,37.06971673006488,256788,0,0.0,1285.0,62.0
81,2019-11-19 11:38:30.392,611975480,592.3993327122968,3223894,37.06971673006488,256849,0,0.0,1219.0,61.0
82,2019-11-19 11:38:31.417,633183696,592.3993327122968,3225077,37.06971673006488,256909,0,0.0,1183.0,60.0
83,2019-11-19 11:38:32.45,653722776,592.3993327122968,3226269,37.06971673006488,256974,0,0.0,1192.0,65.0
84,2019-11-19 11:38:33.473,675778568,592.3993327122968,3227492,37.06971673006488,257045,0,0.0,1223.0,71.0
85,2019-11-19 11:38:34.501,699200920,639.47723473193,3228782,39.19096105896242,257106,0,0.0,1290.0,61.0
86,2019-11-19 11:38:35.523,717603736,639.47723473193,3229820,39.19096105896242,257165,0,0.0,1038.0,59.0
87,2019-11-19 11:38:36.545,737042464,639.47723473193,3230856,39.19096105896242,257231,0,0.0,1036.0,66.0
88,2019-11-19 11:38:37.569,759712584,639.47723473193,3232015,39.19096105896242,257314,0,0.0,1159.0,83.0
89,2019-11-19 11:38:38.599,781289040,639.47723473193,3233142,39.19096105896242,257372,0,0.0,1127.0,58.0
90,2019-11-19 11:38:39.621,805887288,676.0427441322752,3234446,41.270528992421816,257452,0,0.0,1304.0,80.0
91,2019-11-19 11:38:40.643,826849200,676.0427441322752,3235662,41.270528992421816,257513,0,0.0,1216.0,61.0
92,2019-11-19 11:38:41.696,567769560,676.0427441322752,3236991,41.270528992421816,257585,0,0.0,1329.0,72.0
93,2019-11-19 11:38:42.718,590131184,676.0427441322752,3238185,41.270528992421816,257646,0,0.0,1194.0,61.0
94,2019-11-19 11:38:43.74,615374160,676.0427441322752,3239462,41.270528992421816,257721,0,0.0,1277.0,75.0
95,2019-11-19 11:38:44.769,636648544,719.5831382930284,3240595,43.071886034924404,257784,0,0.0,1133.0,63.0
96,2019-11-19 11:38:45.795,658150672,719.5831382930284,3241821,43.071886034924404,257850,0,0.0,1226.0,66.0
97,2019-11-19 11:38:46.818,677226312,719.5831382930284,3242957,43.071886034924404,257905,0,0.0,1136.0,55.0
98,2019-11-19 11:38:47.842,699526440,719.5831382930284,3244131,43.071886034924404,257971,0,0.0,1174.0,66.0
99,2019-11-19 11:38:48.866,722829400,719.5831382930284,3245412,43.071886034924404,258026,0,0.0,1281.0,55.0
100,2019-11-19 11:38:49.887,745057240,755.0527841511117,3246666,44.569303349890774,258103,0,0.0,1254.0,77.0
101,2019-11-19 11:38:50.91,764990872,755.0527841511117,3247875,44.569303349890774,258163,0,0.0,1209.0,60.0
102,2019-11-19 11:38:51.933,786956680,755.0527841511117,3249140,44.569303349890774,258225,0,0.0,1265.0,62.0
103,2019-11-19 11:38:52.956,809349696,755.0527841511117,3250337,44.569303349890774,258283,0,0.0,1197.0,58.0
104,2019-11-19 11:38:53.982,830900192,755.0527841511117,3251572,44.569303349890774,258348,0,0.0,1235.0,65.0
105,2019-11-19 11:38:55.013,575165376,791.0765505314383,3252751,46.010958255191355,258412,0,0.0,1179.0,64.0
106,2019-11-19 11:38:56.044,597267832,791.0765505314383,3253893,46.010958255191355,258469,0,0.0,1142.0,57.0
107,2019-11-19 11:38:57.067,622014720,791.0765505314383,3255124,46.010958255191355,258534,0,0.0,1231.0,65.0
108,2019-11-19 11:38:58.09,642819704,791.0765505314383,3256309,46.010958255191355,258589,0,0.0,1185.0,55.0
109,2019-11-19 11:38:59.112,665234960,821.5814812663368,3257581,46.88959352056034,258643,0,0.0,1272.0,54.0
110,2019-11-19 11:39:00.133,687299304,821.5814812663368,3258839,46.88959352056034,258713,0,0.0,1258.0,70.0
111,2019-11-19 11:39:01.157,711793936,821.5814812663368,3260108,46.88959352056034,258787,0,0.0,1269.0,74.0
112,2019-11-19 11:39:02.18,735389760,821.5814812663368,3261328,46.88959352056034,258857,0,0.0,1220.0,70.0
113,2019-11-19 11:39:03.202,758468976,821.5814812663368,3262657,46.88959352056034,258932,0,0.0,1329.0,75.0
114,2019-11-19 11:39:04.225,781239928,854.9404321591737,3263892,48.593479545110995,258990,0,0.0,1235.0,58.0
115,2019-11-19 11:39:05.249,801505768,854.9404321591737,3265087,48.593479545110995,259045,0,0.0,1195.0,55.0
116,2019-11-19 11:39:06.269,825125472,854.9404321591737,3266428,48.593479545110995,259115,0,0.0,1341.0,70.0
117,2019-11-19 11:39:07.292,565193360,854.9404321591737,3267741,48.593479545110995,259184,0,0.0,1313.0,69.0
118,2019-11-19 11:39:08.321,590314072,854.9404321591737,3269177,48.593479545110995,259251,0,0.0,1436.0,67.0
119,2019-11-19 11:39:09.344,611575256,888.1587451037352,3270398,49.713379087088,259313,0,0.0,1221.0,62.0
120,2019-11-19 11:39:10.365,631949720,888.1587451037352,3271690,49.713379087088,259380,0,0.0,1292.0,67.0
121,2019-11-19 11:39:11.388,656324784,888.1587451037352,3273031,49.713379087088,259442,0,0.0,1341.0,62.0
122,2019-11-19 11:39:12.409,680705760,888.1587451037352,3274343,49.713379087088,259527,0,0.0,1312.0,85.0
123,2019-11-19 11:39:13.438,685508616,888.1587451037352,3274540,49.713379087088,259541,0,0.0,197.0,14.0
