,Timestamp,MemoryUsed,ReadThroughput_avg_1minute,ReadCount,WriteThroughput_avg_1minute,WriteCount,PendingTasks,WaitingOnCommit1,ReadThroughput,WriteThroughput
34,2019-11-19 11:37:42.187,686128952,113.33286761117056,2945986,21.30131773708679,239933,0,0.0,24.0,2.0
35,2019-11-19 11:37:43.212,692420408,113.33286761117056,2946200,21.30131773708679,239940,0,0.0,214.0,7.0
36,2019-11-19 11:37:44.239,700809016,109.50036712282429,2946518,19.82203404728913,239958,0,0.0,318.0,18.0
37,2019-11-19 11:37:45.265,711294776,109.50036712282429,2947073,19.82203404728913,239989,0,0.0,555.0,31.0
38,2019-11-19 11:37:46.29,723877688,109.50036712282429,2947686,19.82203404728913,240011,0,0.0,613.0,22.0
39,2019-11-19 11:37:47.313,737509176,109.50036712282429,2948367,19.82203404728913,240046,0,0.0,681.0,35.0
40,2019-11-19 11:37:48.336,754286392,109.50036712282429,2949029,19.82203404728913,240079,0,0.0,662.0,33.0
41,2019-11-19 11:37:49.364,767917880,146.63970717398328,2949718,20.44392586803132,240115,0,0.0,689.0,36.0
42,2019-11-19 11:37:50.386,779452216,146.63970717398328,2950337,20.44392586803132,240156,0,0.0,619.0,41.0
43,2019-11-19 11:37:51.413,794132280,146.63970717398328,2951012,20.44392586803132,240205,0,0.0,675.0,49.0
44,2019-11-19 11:37:52.436,808812344,146.63970717398328,2951768,20.44392586803132,240252,0,0.0,756.0,47.0
45,2019-11-19 11:37:53.458,823492408,146.63970717398328,2952501,20.44392586803132,240296,0,0.0,733.0,44.0
46,2019-11-19 11:37:54.481,838172472,189.30083271743715,2953238,22.279392213065528,240333,0,0.0,737.0,37.0
47,2019-11-19 11:37:55.506,852852536,189.30083271743715,2953997,22.279392213065528,240378,0,0.0,759.0,45.0
48,2019-11-19 11:37:56.53,868581176,189.30083271743715,2954711,22.279392213065528,240417,0,0.0,714.0,39.0
49,2019-11-19 11:37:57.556,882212664,189.30083271743715,2955458,22.279392213065528,240454,0,0.0,747.0,37.0
50,2019-11-19 11:37:58.579,895844152,232.16495545424684,2956210,23.5843159622751,240495,0,0.0,752.0,41.0
51,2019-11-19 11:37:59.604,913669944,232.16495545424684,2956942,23.5843159622751,240534,0,0.0,732.0,39.0
52,2019-11-19 11:38:00.629,929398584,232.16495545424684,2957747,23.5843159622751,240570,0,0.0,805.0,36.0
53,2019-11-19 11:38:01.65,947224376,232.16495545424684,2958560,23.5843159622751,240609,0,0.0,813.0,39.0
54,2019-11-19 11:38:02.671,402608040,232.16495545424684,2959304,23.5843159622751,240654,0,0.0,744.0,45.0
55,2019-11-19 11:38:03.694,419385256,275.2798090932854,2960174,24.848868237549055,240698,0,0.0,870.0,44.0
56,2019-11-19 11:38:04.715,435113896,275.2798090932854,2961057,24.848868237549055,240750,0,0.0,883.0,52.0
57,2019-11-19 11:38:05.74,452939688,275.2798090932854,2961911,24.848868237549055,240796,0,0.0,854.0,46.0
58,2019-11-19 11:38:06.765,467619752,275.2798090932854,2962794,24.848868237549055,240842,0,0.0,883.0,46.0
59,2019-11-19 11:38:07.786,487542696,275.2798090932854,2963769,24.848868237549055,240917,0,0.0,975.0,75.0
60,2019-11-19 11:38:08.813,504319912,322.91096567436296,2964625,27.14768180768528,240969,0,0.0,856.0,52.0
61,2019-11-19 11:38:09.836,521097128,322.91096567436296,2965598,27.14768180768528,241014,0,0.0,973.0,45.0
62,2019-11-19 11:38:10.872,538922920,322.91096567436296,2966603,27.14768180768528,241064,0,0.0,1005.0,50.0
63,2019-11-19 11:38:11.894,558845864,322.91096567436296,2967631,27.14768180768528,241126,0,0.0,1028.0,62.0
64,2019-11-19 11:38:12.921,574574504,322.91096567436296,2968492,27.14768180768528,241182,0,0.0,861.0,56.0
65,2019-11-19 11:38:13.943,592400296,371.6110359567295,2969431,29.31066574438561,241249,0,0.0,939.0,67.0
66,2019-11-19 11:38:14.964,613371816,371.6110359567295,2970574,29.31066574438561,241320,0,0.0,1143.0,71.0
67,2019-11-19 11:38:16.0,636440488,371.6110359567295,2971789,29.31066574438561,241381,0,0.0,1215.0,61.0
68,2019-11-19 11:38:17.025,657412008,371.6110359567295,2972962,29.31066574438561,241446,0,0.0,1173.0,65.0
69,2019-11-19 11:38:18.055,676286376,371.6110359567295,2974136,29.31066574438561,241517,0,0.0,1174.0,71.0
70,2019-11-19 11:38:19.078,695160744,430.15363317875847,2975123,32.10026288798647,241583,0,0.0,987.0,66.0
71,2019-11-19 11:38:20.125,717180840,430.15363317875847,2976315,32.10026288798647,241644,0,0.0,1192.0,61.0
72,2019-11-19 11:38:21.15,743395240,430.15363317875847,2977596,32.10026288798647,241709,0,0.0,1281.0,65.0
73,2019-11-19 11:38:22.174,767512488,430.15363317875847,2978856,32.10026288798647,241762,0,0.0,1260.0,53.0
74,2019-11-19 11:38:23.204,790581160,430.15363317875847,2980048,32.10026288798647,241830,0,0.0,1192.0,68.0
75,2019-11-19 11:38:24.226,812601256,489.00465129791087,2981313,34.37897605168791,241900,0,0.0,1265.0,70.0
76,2019-11-19 11:38:25.251,832524200,489.00465129791087,2982378,34.37897605168791,241955,0,0.0,1065.0,55.0
77,2019-11-19 11:38:26.274,852447144,489.00465129791087,2983514,34.37897605168791,242021,0,0.0,1136.0,66.0
78,2019-11-19 11:38:27.296,875515816,489.00465129791087,2984783,34.37897605168791,242085,0,0.0,1269.0,64.0
79,2019-11-19 11:38:28.317,898584488,489.00465129791087,2986035,34.37897605168791,242147,0,0.0,1252.0,62.0
80,2019-11-19 11:38:29.346,919556008,543.7098909112806,2987175,36.57144007293855,242210,0,0.0,1140.0,63.0
81,2019-11-19 11:38:30.373,940527528,543.7098909112806,2988250,36.57144007293855,242279,0,0.0,1075.0,69.0
82,2019-11-19 11:38:31.398,414345288,543.7098909112806,2989316,36.57144007293855,242327,0,0.0,1066.0,48.0
83,2019-11-19 11:38:32.431,435316808,543.7098909112806,2990438,36.57144007293855,242394,0,0.0,1122.0,67.0
84,2019-11-19 11:38:33.457,454191176,543.7098909112806,2991492,36.57144007293855,242469,0,0.0,1054.0,75.0
85,2019-11-19 11:38:34.478,476211272,584.5743997606322,2992623,38.60459546704008,242523,0,0.0,1131.0,54.0
86,2019-11-19 11:38:35.507,491939912,584.5743997606322,2993542,38.60459546704008,242578,0,0.0,919.0,55.0
87,2019-11-19 11:38:36.529,510814280,584.5743997606322,2994541,38.60459546704008,242634,0,0.0,999.0,56.0
88,2019-11-19 11:38:37.551,529688648,584.5743997606322,2995578,38.60459546704008,242696,0,0.0,1037.0,62.0
89,2019-11-19 11:38:38.576,550660168,618.9573483521475,2996655,39.94748186801021,242752,0,0.0,1077.0,56.0
90,2019-11-19 11:38:39.606,573728840,618.9573483521475,2997951,39.94748186801021,242821,0,0.0,1296.0,69.0
91,2019-11-19 11:38:40.627,593651784,618.9573483521475,2999099,39.94748186801021,242878,0,0.0,1148.0,57.0
92,2019-11-19 11:38:41.648,615671880,618.9573483521475,3000263,39.94748186801021,242934,0,0.0,1164.0,56.0
93,2019-11-19 11:38:42.702,637691976,618.9573483521475,3001453,39.94748186801021,243000,0,0.0,1190.0,66.0
94,2019-11-19 11:38:43.724,658663496,661.6250589434117,3002574,41.51881045926129,243058,0,0.0,1121.0,58.0
95,2019-11-19 11:38:44.747,679635016,661.6250589434117,3003607,41.51881045926129,243109,0,0.0,1033.0,51.0
96,2019-11-19 11:38:45.777,699557960,661.6250589434117,3004743,41.51881045926129,243173,0,0.0,1136.0,64.0
97,2019-11-19 11:38:46.8,722626632,661.6250589434117,3005894,41.51881045926129,243233,0,0.0,1151.0,60.0
98,2019-11-19 11:38:47.825,747792456,661.6250589434117,3007028,41.51881045926129,243282,0,0.0,1134.0,49.0
99,2019-11-19 11:38:48.848,767715400,696.3717527430185,3008200,42.580715743409954,243345,0,0.0,1172.0,63.0
100,2019-11-19 11:38:49.871,790784072,696.3717527430185,3009380,42.580715743409954,243415,0,0.0,1180.0,70.0
101,2019-11-19 11:38:50.894,811755592,696.3717527430185,3010539,42.580715743409954,243475,0,0.0,1159.0,60.0
102,2019-11-19 11:38:51.916,831678536,696.3717527430185,3011709,42.580715743409954,243532,0,0.0,1170.0,57.0
103,2019-11-19 11:38:52.938,852650056,696.3717527430185,3012877,42.580715743409954,243581,0,0.0,1168.0,49.0
104,2019-11-19 11:38:53.963,871524424,730.7549129783766,3013958,43.68564470554939,243632,0,0.0,1081.0,51.0
105,2019-11-19 11:38:54.988,894593096,730.7549129783766,3015080,43.68564470554939,243678,0,0.0,1122.0,46.0
106,2019-11-19 11:38:56.021,915564616,730.7549129783766,3016228,43.68564470554939,243733,0,0.0,1148.0,55.0
107,2019-11-19 11:38:57.051,936536136,730.7549129783766,3017406,43.68564470554939,243804,0,0.0,1178.0,71.0
108,2019-11-19 11:38:58.074,413906424,730.7549129783766,3018534,43.68564470554939,243865,0,0.0,1128.0,61.0
109,2019-11-19 11:38:59.096,434877944,761.5414183052936,3019688,44.79817512817277,243925,0,0.0,1154.0,60.0
110,2019-11-19 11:39:00.118,456898040,761.5414183052936,3020905,44.79817512817277,243994,0,0.0,1217.0,69.0
111,2019-11-19 11:39:01.138,476820984,761.5414183052936,3022009,44.79817512817277,244044,0,0.0,1104.0,50.0
112,2019-11-19 11:39:02.164,496743928,761.5414183052936,3023115,44.79817512817277,244095,0,0.0,1106.0,51.0
113,2019-11-19 11:39:03.186,518764024,761.5414183052936,3024308,44.79817512817277,244157,0,0.0,1193.0,62.0
114,2019-11-19 11:39:04.208,539735544,790.7618731334312,3025489,45.85373476376087,244220,0,0.0,1181.0,63.0
115,2019-11-19 11:39:05.232,559658488,790.7618731334312,3026536,45.85373476376087,244286,0,0.0,1047.0,66.0
116,2019-11-19 11:39:06.254,583775736,790.7618731334312,3027772,45.85373476376087,244340,0,0.0,1236.0,54.0
117,2019-11-19 11:39:07.277,604747256,790.7618731334312,3028974,45.85373476376087,244397,0,0.0,1202.0,57.0
118,2019-11-19 11:39:08.305,628864504,790.7618731334312,3030290,45.85373476376087,244464,0,0.0,1316.0,67.0
119,2019-11-19 11:39:09.329,650884600,820.4764171131094,3031451,46.92084321323667,244526,0,0.0,1161.0,62.0
120,2019-11-19 11:39:10.351,671856120,820.4764171131094,3032627,46.92084321323667,244597,0,0.0,1176.0,71.0
121,2019-11-19 11:39:11.372,693876216,820.4764171131094,3033792,46.92084321323667,244663,0,0.0,1165.0,66.0
122,2019-11-19 11:39:12.394,714847736,820.4764171131094,3034996,46.92084321323667,244719,0,0.0,1204.0,56.0
123,2019-11-19 11:39:13.417,719042040,820.4764171131094,3035189,46.92084321323667,244733,0,0.0,193.0,14.0
